date,neutral_count,sadness_count,anger_count,joy_count,fear_count,total_count,neutral_count_pct,sadness_count_pct,anger_count_pct,joy_count_pct,fear_count_pct
2020-03-31,424,177,40,49,92,782,54.21994884910486,22.634271099744247,5.115089514066496,6.265984654731457,11.76470588235294
2020-04-01,286,149,35,34,99,603,47.42951907131012,24.70978441127695,5.804311774461028,5.638474295190713,16.417910447761194
2020-04-02,251,162,49,38,85,585,42.9059829059829,27.692307692307693,8.376068376068375,6.495726495726497,14.529914529914532
2020-04-03,362,177,64,58,85,746,48.525469168900806,23.726541554959784,8.579088471849866,7.774798927613941,11.394101876675604
2020-04-04,283,147,41,42,74,587,48.21124361158432,25.04258943781942,6.984667802385008,7.155025553662692,12.60647359454855
2020-04-05,226,121,38,56,75,516,43.798449612403104,23.449612403100776,7.3643410852713185,10.852713178294573,14.534883720930234
2020-04-06,315,182,41,35,98,671,46.944858420268254,27.123695976154995,6.110283159463488,5.216095380029806,14.605067064083457
2020-04-07,302,246,56,61,133,798,37.84461152882205,30.82706766917293,7.017543859649122,7.644110275689223,16.666666666666664
2020-04-08,362,248,65,64,153,892,40.582959641255606,27.802690582959645,7.286995515695067,7.174887892376682,17.152466367713004
2020-04-09,422,279,60,88,127,976,43.23770491803279,28.58606557377049,6.147540983606557,9.01639344262295,13.012295081967212
2020-04-10,347,245,70,73,121,856,40.53738317757009,28.621495327102803,8.177570093457943,8.528037383177569,14.13551401869159
2020-04-11,318,244,80,56,161,859,37.0197904540163,28.405122235157158,9.31315483119907,6.519208381839348,18.742724097788127
2020-04-12,346,252,57,60,132,847,40.85005903187721,29.75206611570248,6.729634002361275,7.083825265643448,15.584415584415584
2020-04-13,484,353,108,92,194,1231,39.31762794476036,28.67587327376117,8.773354995938261,7.473598700243704,15.759545085296505
2020-04-14,559,498,128,110,189,1484,37.668463611859835,33.55795148247979,8.62533692722372,7.412398921832884,12.735849056603774
2020-04-15,454,337,83,105,122,1101,41.23524069028156,30.60853769300636,7.538601271571299,9.536784741144414,11.080835603996366
2020-04-16,557,338,92,130,192,1309,42.55156608097785,25.821237585943468,7.028265851795264,9.931245225362872,14.667685255920551
2020-04-17,602,348,69,182,166,1367,44.03803950256035,25.457205559619606,5.047549378200439,13.313825896122896,12.143379663496708
2020-04-18,315,233,78,120,150,896,35.15625,26.004464285714285,8.705357142857142,13.392857142857142,16.741071428571427
2020-04-19,289,225,88,124,105,831,34.777376654632974,27.075812274368232,10.589651022864018,14.921780986762936,12.63537906137184
2020-04-20,319,234,78,102,128,861,37.04994192799071,27.177700348432055,9.059233449477352,11.846689895470384,14.866434378629501
2020-04-21,364,316,79,101,181,1041,34.96637848222863,30.35542747358309,7.588856868395773,9.702209414024976,17.38712776176753
2020-04-22,326,287,71,183,116,983,33.16378433367243,29.196337741607326,7.222787385554426,18.61648016276704,11.80061037639878
2020-04-23,364,275,62,107,137,945,38.51851851851852,29.100529100529098,6.56084656084656,11.322751322751323,14.497354497354497
2020-04-24,307,273,74,95,124,873,35.16609392898053,31.27147766323024,8.47651775486827,10.882016036655212,14.20389461626575
2020-04-25,255,294,101,122,185,957,26.64576802507837,30.721003134796238,10.553814002089865,12.748171368861025,19.331243469174503
2020-04-26,306,299,133,110,168,1016,30.118110236220474,29.429133858267715,13.090551181102361,10.826771653543307,16.535433070866144
2020-04-27,394,356,108,145,286,1289,30.56633048875097,27.61830876648565,8.378588052754072,11.249030256012412,22.187742435996896
2020-04-28,313,320,90,159,231,1113,28.12219227313567,28.751123090745732,8.086253369272237,14.285714285714285,20.754716981132077
2020-04-29,360,369,97,142,146,1114,32.31597845601436,33.123877917414724,8.707360861759424,12.746858168761221,13.10592459605027
2020-04-30,409,542,160,254,207,1572,26.017811704834603,34.478371501272264,10.178117048346055,16.157760814249365,13.16793893129771
